OlinkID,epvs_thalamus_1_nobs,epvs_thalamus_1_beta,epvs_thalamus_1_se,epvs_thalamus_1_pvalue,epvs_thalamus_1_fdr,cv_percent,UniProt,Assay,Panel,Retain
OID21181,906,0.007015573818887954,0.031476492084820486,0.823678084876244,0.999828192354927,49.47421842367506,Q9Y5V3,MAGED1,Oncology,Unique Protein
OID21182,906,-0.02025606746298703,0.03231055199165396,0.5308748410257902,0.999828192354927,38.767035821300894,Q8N5S9,CAMKK1,Oncology,Unique Protein
OID21183,906,-0.032510944027157915,0.03345656130847473,0.33144772476615514,0.999828192354927,28.96280253136573,Q9NRA1,PDGFC,Oncology,Unique Protein
OID21184,906,0.016433135703580227,0.03178768358773778,0.6053095562566089,0.999828192354927,25.971190243752517,P35813,PPM1A,Oncology,Unique Protein
OID21185,906,0.07031167054592445,0.03248805469759167,0.03071373101136018,0.7969454027430383,76.52351256519594,P43629,KIR3DL1,Oncology,Unique Protein
OID21186,906,-0.024228706678111757,0.033331000096344376,0.46747226192742597,0.999828192354927,45.58593377257261,Q08AG7,MZT1,Oncology,Unique Protein
OID21187,906,0.051194107856777575,0.031135624122931027,0.10048437980992882,0.999828192354927,32.525461533756406,P31350,RRM2,Oncology,Unique Protein
OID21188,906,0.0411468667437993,0.0323636778353176,0.20392423618104974,0.999828192354927,42.37838492722066,P41586,ADCYAP1R1,Oncology,Unique Protein
OID21189,906,-0.006264448307083171,0.03239377736804763,0.8467024250182335,0.999828192354927,49.28047844615765,Q8NBZ7,UXS1,Oncology,Unique Protein
OID21191,906,0.008347676936982046,0.03384820116156919,0.8052588142657822,0.999828192354927,57.8590621431175,Q9NS15,LTBP3,Oncology,Unique Protein
OID21192,906,0.03827477269877002,0.03282552128415185,0.24392628591461776,0.999828192354927,40.412539329967906,P39748,FEN1,Oncology,Unique Protein
OID21193,906,0.016252552924993703,0.0324745378242312,0.6168682905364745,0.999828192354927,49.97276464584073,Q6BAA4,FCRLB,Oncology,Unique Protein
OID21194,906,0.03934523722723485,0.03246886776883396,0.22591907741303832,0.999828192354927,50.637890539882555,P50749,RASSF2,Oncology,Unique Protein
OID21195,906,0.04578371564488426,0.03895802115529101,0.2402285873628963,0.999828192354927,43.12906241596256,O75493,CA11,Oncology,Unique Protein
OID21196,906,-0.018575239650468166,0.03423547292256431,0.587560661175754,0.999828192354927,71.28871148092519,P43628,KIR2DL3,Oncology,Unique Protein
OID21197,906,0.001101302585624903,0.031770784541412446,0.9723554901176441,0.999828192354927,60.59076001369918,Q9Y243,AKT3,Oncology,Unique Protein
OID21198,906,0.023397109336144813,0.03430135867955026,0.49535158668419244,0.999828192354927,84.42304466122678,P21810,BGN,Oncology,Unique Protein
OID21199,906,0.035017039992729114,0.033807116412278994,0.30058383417016576,0.999828192354927,46.48108983696806,P35070,BTC,Oncology,Unique Protein
OID21200,906,0.037244549275514155,0.03207870870491614,0.24594050574546011,0.999828192354927,26.49970713104582,P48643,CCT5,Oncology,Unique Protein
OID21201,906,-0.03288939055058524,0.032442858117050714,0.3109729242759805,0.999828192354927,47.17575040872865,Q9UKR0,KLK12,Oncology,Unique Protein
OID21202,906,-0.012751495198866659,0.03258686658361455,0.6956640290350147,0.999828192354927,47.50555688277804,Q07960,ARHGAP1,Oncology,Unique Protein
OID21203,906,-0.015392110933938488,0.0310913525921738,0.6206802037096493,0.999828192354927,32.060843978391574,P46060,RANGAP1,Oncology,Unique Protein
OID21204,906,0.013969402048092466,0.0327062238015287,0.6693977212679705,0.999828192354927,115.8753384791027,Q7Z434,MAVS,Oncology,Unique Protein
OID21205,906,-0.008049273761915911,0.03328670703679943,0.8089784649250165,0.999828192354927,62.42077760842639,Q05516,ZBTB16,Oncology,Unique Protein
OID21206,906,0.0395494947168156,0.03276443155284874,0.22772181975417186,0.999828192354927,68.02274621424283,Q7L5Y9,MAEA,Oncology,Unique Protein
OID21207,906,-0.014430752144905332,0.031871673182998314,0.6508206167492783,0.999828192354927,46.61097805102414,P07332,FES,Oncology,Unique Protein
OID21208,906,-0.01303544834001401,0.03342555401805084,0.6966419436380709,0.999828192354927,39.03606649530492,P34130,NTF4,Oncology,Unique Protein
OID21209,906,0.009051046501834881,0.03467747351707516,0.7941482748885603,0.999828192354927,48.83513075559171,Q96NB1,CEP20,Oncology,Unique Protein
OID21210,906,0.04220924759024279,0.03249352325683874,0.19428093901840277,0.999828192354927,60.14407174056107,O15116,LSM1,Oncology,Unique Protein
OID21211,906,-0.00588477602230261,0.03275739730689238,0.8574706848030569,0.999828192354927,39.081559610004284,Q9Y265,RUVBL1,Oncology,Unique Protein
OID21212,906,0.02049447731848287,0.033049265028151566,0.5353392578003533,0.999828192354927,49.52965452724498,O00221,NFKBIE,Oncology,Unique Protein
OID21213,906,-0.01367653461524987,0.03147156092640989,0.6639820513096926,0.999828192354927,77.35453538748088,Q9UKS7,IKZF2,Oncology,Unique Protein
OID21214,906,0.032944586816345295,0.03172150376988426,0.2992948367972123,0.999828192354927,45.26843403917123,Q9P0V8,SLAMF8,Oncology,Unique Protein
OID21215,906,0.01659696575868013,0.032830146465314874,0.6133053458600378,0.999828192354927,60.50432671729112,P31994,FCGR2B,Oncology,Unique Protein
OID21216,906,0.04652690523520691,0.033254296151819,0.16212637810816594,0.999828192354927,27.345066263149594,Q3B7J2,GFOD2,Oncology,Unique Protein
OID21217,906,-0.025512150428503872,0.03293974713910508,0.43883659157077703,0.999828192354927,42.25517976373562,Q13490,BIRC2,Oncology,Unique Protein
OID21218,906,-0.0530353735067601,0.035203306955657016,0.13228451378577555,0.999828192354927,59.32748316906095,Q8IWL1,SFTPA2,Oncology,Unique Protein
OID21219,906,-0.034720530945759824,0.031736278187237205,0.2742385832738824,0.999828192354927,89.01100399601386,O43752,STX6,Oncology,Unique Protein
OID21220,906,0.009046079338735484,0.032581408315425754,0.7813494673870348,0.999828192354927,52.598024004169794,O60907,TBL1X,Oncology,Unique Protein
OID21221,906,-0.012711743430675873,0.032304444048904375,0.6940463736252349,0.999828192354927,88.18381614305363,P25786,PSMA1,Oncology,Unique Protein
OID21222,906,-0.009015471983552473,0.032548750930037645,0.7818574101096095,0.999828192354927,85.29813020139156,Q9UQQ2,SH2B3,Oncology,Unique Protein
OID21224,906,0.017429159832187246,0.03162823620678332,0.5817295347463672,0.999828192354927,76.4897674552385,O75380,NDUFS6,Oncology,Unique Protein
OID21225,906,0.052814701883933196,0.033351362269787466,0.11364595758515281,0.999828192354927,43.79864302205106,O75569,PRKRA,Oncology,Unique Protein
OID21226,906,0.016056683620346176,0.03227914139227347,0.619008019886203,0.999828192354927,44.012649846157174,O95786,DDX58,Oncology,Unique Protein
OID21227,906,0.059659519848721754,0.03259903229098118,0.06757143606175202,0.9441262670057774,81.13874792618138,P43490,NAMPT,Oncology,Unique Protein
OID21228,906,0.06871510023672774,0.032809980545460256,0.03651434197883326,0.8470747746359495,42.23468932084002,Q6EIG7,CLEC6A,Oncology,Unique Protein
OID21229,906,0.0011760614538627696,0.03239956958277534,0.971052401141866,0.999828192354927,53.61310949949099,Q9Y2Z0,SUGT1,Oncology,Unique Protein
OID21230,906,0.06625078506181346,0.031216384721833856,0.03408936957948322,0.8429956060617212,42.30741227198588,Q8WUX2,CHAC2,Oncology,Unique Protein
OID21231,906,-0.011977745157214876,0.03240133191046911,0.7117181942463502,0.999828192354927,46.669752037021375,Q9Y223,GNE,Oncology,Unique Protein
OID21232,906,0.0058737854372158,0.03207960647451914,0.8547613087147886,0.999828192354927,97.63576794379101,P04637,TP53,Oncology,Unique Protein
OID21233,906,0.0372079625436045,0.03258628097723854,0.2538342718008306,0.999828192354927,206.22485816264663,Q06787,FMR1,Oncology,Unique Protein
OID21234,906,0.04549457493290043,0.03404922481536165,0.18184693719165707,0.999828192354927,99.72693313500525,P55008,AIF1,Oncology,Unique Protein
OID21235,906,-0.009441691429474373,0.032786920671360104,0.7734362249847659,0.999828192354927,62.26308420778087,Q9Y639,NPTN,Oncology,Unique Protein
OID21236,906,0.003769663931120931,0.03235835995862686,0.9072848278976691,0.999828192354927,39.00010677460324,Q9BUE0,MED18,Oncology,Unique Protein
OID21238,906,0.024840420580627957,0.03223839057482966,0.4411956056060159,0.999828192354927,50.31375140922953,P30260,CDC27,Oncology,Unique Protein
OID21239,660,0.022351815857582683,0.039438907283348416,0.5710865522691142,0.999828192354927,73.93551016926565,Q01543,FLI1,Oncology,Unique Protein
OID21240,906,-0.01082316176694373,0.032661928610375646,0.7404440574086273,0.999828192354927,58.39792147837864,O00186,STXBP3,Oncology,Unique Protein
OID21241,906,0.025060662864667183,0.03233889590953949,0.43858309718667043,0.999828192354927,56.578881868428354,Q6P2H3,CEP85,Oncology,Unique Protein
OID21242,906,0.05028300022060079,0.03483659753739816,0.1492632584034642,0.999828192354927,35.90791865345953,Q16772,GSTA3,Oncology,Unique Protein
OID21243,906,0.037855912271830126,0.03328469611849298,0.2557056644523048,0.999828192354927,62.31302063308621,Q8TD06,AGR3,Oncology,Unique Protein
OID21244,906,0.04203591771305293,0.03195118454252405,0.18863955992348105,0.999828192354927,71.58803341240707,P15121,AKR1B1,Oncology,Unique Protein
OID21245,906,0.06413801021441624,0.03326656262236759,0.05417486986752271,0.9406766951138462,44.973597435998904,P40198,CEACAM3,Oncology,Unique Protein
OID21246,906,0.0635629306189972,0.032279561773109734,0.0492491465790439,0.937321668120714,61.92728161986187,Q8WYN0,ATG4A,Oncology,Unique Protein
OID21247,906,-0.017657084884556088,0.03673213152997453,0.6308496543608182,0.999828192354927,48.19794324090504,P14136,GFAP,Oncology,Unique Protein
OID21248,906,-0.027964445132357425,0.03214185011442734,0.38451897753921105,0.999828192354927,47.07945264830561,P01229,LHB,Oncology,Unique Protein
OID21249,906,0.026919890212392893,0.03212887753289661,0.4023290132149976,0.999828192354927,131.6179536625309,Q9BSW2,CRACR2A,Oncology,Unique Protein
OID21250,906,0.05506551298003394,0.03376738892743816,0.10330338863950024,0.999828192354927,52.00236747684084,Q9UQB8,BAIAP2,Oncology,Unique Protein
OID21251,906,0.004351867335449087,0.03174053160576199,0.8909769846125997,0.999828192354927,112.31396602033365,Q6UX82,LYPD8,Oncology,Unique Protein
OID21252,906,-0.07804594061833264,0.0344993141868264,0.02392423949486775,0.7298752603913962,65.59018274625261,Q9UHF1,EGFL7,Oncology,Unique Protein
OID21253,906,-0.003386936046160971,0.031914505893719296,0.9155070266203111,0.999828192354927,114.51998914250122,Q99683,MAP3K5,Oncology,Unique Protein
OID21254,906,0.02425834984062464,0.031502547810511795,0.4414794825416849,0.999828192354927,78.36868899949485,Q96DU3,SLAMF6,Oncology,Unique Protein
OID21256,906,0.03436853791981417,0.032189923396237094,0.28595635541884995,0.999828192354927,30.825954273124644,P35637,FUS,Oncology,Unique Protein
OID21257,906,-0.0010026428109322879,0.03260224531837652,0.975472829966406,0.999828192354927,83.06196899690063,P06850,CRH,Oncology,Unique Protein
OID21258,906,-0.06067969379745082,0.030724869036391787,0.04858603312881507,0.937321668120714,71.67026711400922,Q8IUK5,PLXDC1,Oncology,Unique Protein
OID21259,906,-0.009798838512224784,0.03342927197032636,0.7694980736785283,0.999828192354927,51.626902747780626,P55789,GFER,Oncology,Unique Protein
OID21260,906,0.02916106406662398,0.03151605904319175,0.3550746915625771,0.999828192354927,35.60661080128265,Q9Y5L3,ENTPD2,Oncology,Unique Protein
OID21261,906,0.009831367891077266,0.030689540364148768,0.7487793807349165,0.999828192354927,41.8368233796649,P0CG37,CFC1,Oncology,Unique Protein
OID21262,906,-0.015976656419062766,0.03496475120253178,0.6478292479074028,0.999828192354927,54.33292885625225,Q96PQ0,SORCS2,Oncology,Unique Protein
OID21263,906,0.031189912515700358,0.03288641091245771,0.3431782370025901,0.999828192354927,147.80390382365027,P01275,GCG,Oncology,Unique Protein
OID21264,906,0.050111461681116395,0.031118495584690046,0.10767991859807555,0.999828192354927,52.48864239215069,Q9NX58,LYAR,Oncology,Unique Protein
OID21265,906,0.05510094136070861,0.0328182076360939,0.09351036168403916,0.999828192354927,79.99651147422085,P10747,CD28,Oncology,Unique Protein
OID21266,906,0.0028033101148057806,0.03142330023899721,0.9289342767111977,0.999828192354927,32.035420233345405,O60760,HPGDS,Oncology,Unique Protein
OID21267,906,0.008020792180693622,0.032229451588534234,0.8035227830043303,0.999828192354927,28.95329677614652,Q13145,BAMBI,Oncology,Unique Protein
OID21268,906,0.053886147011232184,0.033197310822161964,0.10490142859762573,0.999828192354927,94.75466183927139,O14713,ITGB1BP1,Oncology,Unique Protein
OID21269,906,-0.020668344032776703,0.033245105623250865,0.5343021766963617,0.999828192354927,98.50770897432307,P09110,ACAA1,Oncology,Unique Protein
OID21270,906,0.01913055518510549,0.03369004008965267,0.5702877483096067,0.999828192354927,44.590509033568544,P51580,TPMT,Oncology,Unique Protein
OID21271,906,-0.03264646692949619,0.03189894455415094,0.3063826325357735,0.999828192354927,64.68168212899982,O43524,FOXO3,Oncology,Unique Protein
OID21272,906,-0.0056359979800754585,0.033003324748573835,0.8644432152243051,0.999828192354927,26.40090349739473,P36888,FLT3,Oncology,Unique Protein
OID21273,906,0.03489332995105391,0.030161993577964463,0.24764036959399324,0.999828192354927,52.537482632116706,Q9BQ51,PDCD1LG2,Oncology,Unique Protein
OID21274,906,0.03859891261128955,0.03426734481388461,0.26029976440089575,0.999828192354927,67.30620545796381,P08069,IGF1R,Oncology,Unique Protein
OID21275,906,0.01094733243829184,0.03334786242440565,0.7427800594682274,0.999828192354927,100.45797210863876,Q8TE58,ADAMTS15,Oncology,Unique Protein
OID21277,906,-0.006149292424044395,0.032569662770905956,0.8502895363931506,0.999828192354927,119.10518898523964,P51692,STAT5B,Oncology,Unique Protein
OID21278,906,0.04838656125573352,0.03189910647251088,0.12965888498722108,0.999828192354927,50.19614553092032,Q15427,SF3B4,Oncology,Unique Protein
OID21279,906,8.343447849066682e-4,0.0319946504270921,0.9792013019319734,0.999828192354927,28.66822359041507,Q9UHD8,SEPTIN9,Oncology,Unique Protein
OID21280,906,0.00409430318719005,0.03198040168879805,0.8981580034005703,0.999828192354927,72.33604719049514,P00519,ABL1,Oncology,Unique Protein
OID21281,906,-0.016953990314005223,0.032053688460172654,0.5969904040688304,0.999828192354927,51.41765853305081,Q5VIR6,VPS53,Oncology,Unique Protein
OID21282,906,0.023947877887190352,0.03836670960454119,0.5326679405779647,0.999828192354927,46.868647850406084,Q9BYE9,CDHR2,Oncology,Unique Protein
OID21283,906,0.07377650027322677,0.033587936940389,0.02831389384822581,0.7663102936885559,30.878243816826974,P61218,POLR2F,Oncology,Unique Protein
OID21284,906,-0.03627587435346567,0.03379010930426931,0.2833107090391361,0.999828192354927,79.74975410737241,Q86WD7,SERPINA9,Oncology,Unique Protein
OID21285,906,-0.026363310061821948,0.03218440586870446,0.41293128918959066,0.999828192354927,85.12901824743938,Q9Y6A5,TACC3,Oncology,Unique Protein
OID21286,906,0.002351735450544718,0.03246995317981984,0.942277644788426,0.999828192354927,76.90992045922884,Q9NUY8,TBC1D23,Oncology,Unique Protein
OID21287,906,0.01420496577760656,0.03208231870190334,0.6580431856579578,0.999828192354927,84.62542514448272,O95831,AIFM1,Oncology,Unique Protein
OID21288,660,0.015506029138351302,0.0392507170748286,0.6929374018541008,0.999828192354927,36.136621034264415,P34949,MPI,Oncology,Unique Protein
OID21289,906,0.04002388733580233,0.03415601878520227,0.24159467314632302,0.999828192354927,61.35239231230003,Q6UXD5,SEZ6L2,Oncology,Unique Protein
OID21290,906,0.08351442512899956,0.03018735096847622,0.005783733576135356,0.5531737417314,16.161157311193953,Q7L5N7,LPCAT2,Oncology,Unique Protein
OID21291,906,-0.02066931416297021,0.03309475867814827,0.5324279433620183,0.999828192354927,85.20827533079336,Q9UKR3,KLK13,Oncology,Unique Protein
OID21292,906,0.0118627381549672,0.03253601926266975,0.7154947937080054,0.999828192354927,91.16774660554687,Q9GZY6,LAT2,Oncology,Unique Protein
OID21293,906,-0.02047824507194925,0.03221670701561109,0.525175250398689,0.999828192354927,103.58371910516739,Q07954,LRP1,Oncology,Unique Protein
OID21294,906,-0.030519924339427993,0.033908599100315434,0.3683310778993715,0.999828192354927,86.06288513106473,Q9Y653,ADGRG1,Oncology,Unique Protein
OID21295,906,0.0010258914872428814,0.03248859622130451,0.9748165358179116,0.999828192354927,85.17037074188148,P55273,CDKN2D,Oncology,Unique Protein
OID21296,906,0.03618616527700596,0.03534597608105227,0.3062237871087518,0.999828192354927,109.28692270162,P05783,KRT18,Oncology,Unique Protein
OID21297,906,0.006530575251871643,0.03142059218962227,0.8353988052542928,0.999828192354927,57.82273721005563,P10606,COX5B,Oncology,Unique Protein
OID21298,906,0.04105520302814658,0.03285189511982872,0.21173780524769434,0.999828192354927,55.88289622870295,Q9UJ71,CD207,Oncology,Unique Protein
OID21299,906,0.001718487788798772,0.03297534453522495,0.9584493732411591,0.999828192354927,55.63459501973379,O94760,DDAH1,Oncology,Unique Protein
OID21301,906,-0.01050017601609906,0.03243268332396996,0.7462016783647143,0.999828192354927,50.05726383193727,P17948,FLT1,Oncology,Unique Protein
OID21302,906,0.018293482632339625,0.03104206847066595,0.5558021521378951,0.999828192354927,39.227662801959525,O75695,RP2,Oncology,Unique Protein
OID21303,906,-0.00771816235038432,0.03195405017792756,0.8091930931384431,0.999828192354927,78.0159101469475,Q9Y662,HS3ST3B1,Oncology,Unique Protein
OID21304,906,0.10995863715660978,0.031709489485050965,5.502804254441503e-4,0.32169393671465024,60.83491653831034,O00233,PSMD9,Oncology,Unique Protein
OID21305,906,0.017361471863424065,0.03317104915735875,0.6008324502533662,0.999828192354927,79.37857006766136,Q9H4A9,DPEP2,Oncology,Unique Protein
OID21306,906,-0.029266011422599228,0.032486456557164416,0.3679038277463632,0.999828192354927,91.87397257718408,P05937,CALB1,Oncology,Unique Protein
OID21307,906,0.00979234352896283,0.03397304521762693,0.7732316583453926,0.999828192354927,128.62330484896717,P08473,MME,Oncology,Unique Protein
OID21308,906,0.00815570517157026,0.03306611036779357,0.8052375616537817,0.999828192354927,44.49057162494969,P50583,NUDT2,Oncology,Unique Protein
OID21309,906,0.03177698301718041,0.03183761748309417,0.3185061713595958,0.999828192354927,64.65941882173433,Q9HAV7,GRPEL1,Oncology,Unique Protein
OID21310,906,0.06926544299546251,0.03333307161088375,0.037999313598729816,0.867824522891063,74.36192786750118,O95498,VNN2,Oncology,Unique Protein
OID21311,906,0.03516089909224849,0.03243703959393441,0.2786719914334376,0.999828192354927,79.47053789412892,Q9BTE6,AARSD1,Oncology,Unique Protein
OID21312,906,0.0048054434204690254,0.03664189956825694,0.8956895472799047,0.999828192354927,82.85877135916644,O75054,IGSF3,Oncology,Unique Protein
OID21313,906,-0.04340727107653007,0.033189215029431805,0.1912564642864822,0.999828192354927,61.10088783939304,Q9UK85,DKKL1,Oncology,Unique Protein
OID21314,906,0.01188452761491683,0.03217806151122424,0.7119654879314978,0.999828192354927,75.74990816793104,O15357,INPPL1,Oncology,Unique Protein
OID21315,906,0.030950017292527266,0.03350796877281221,0.3559146797458118,0.999828192354927,65.30122416590667,P18627,LAG3,Oncology,Unique Protein
OID21316,906,0.047684591155955094,0.042908953693436606,0.2667426882991519,0.999828192354927,105.4675927760998,P28907,CD38,Oncology,Unique Protein
OID21317,906,0.030145804534317346,0.03167088298720707,0.3414352428823282,0.999828192354927,80.53287110647989,Q8N129,CNPY4,Oncology,Unique Protein
OID21318,906,-0.051514583454430544,0.036617448323335314,0.15982878984435028,0.999828192354927,67.8394980944346,Q49AH0,CDNF,Oncology,Unique Protein
OID21319,906,-0.004242156939609686,0.03226508516103997,0.8954269074110864,0.999828192354927,80.20219505123174,P38936,CDKN1A,Oncology,Unique Protein
OID21320,906,0.006358342616684534,0.032479845432431174,0.8448408859758972,0.999828192354927,72.65803221983157,Q96EK5,KIFBP,Oncology,Unique Protein
OID21321,906,-0.009924755371135036,0.03606803086181411,0.7832517386251407,0.999828192354927,47.3601966214997,Q7Z5A7,TAFA5,Oncology,Unique Protein
OID21322,906,0.02811424532910567,0.03299225589814977,0.3943634161270694,0.999828192354927,61.12591196076889,Q11201,ST3GAL1,Oncology,Unique Protein
OID21323,906,0.011744239474448366,0.032134004906823936,0.7148428086918731,0.999828192354927,81.05369484570953,Q96RT1,ERBIN,Oncology,Unique Protein
OID21324,906,0.042413832664589694,0.03134915952409251,0.17641764288017983,0.999828192354927,40.75590194255537,P37108,SRP14,Oncology,Unique Protein
OID21325,906,0.043981645227454486,0.03641188917250653,0.2274116884665503,0.999828192354927,51.03763069580813,Q86SJ6,DSG4,Oncology,Unique Protein
OID21326,906,0.012688726253419099,0.03183220798338162,0.6902747731837792,0.999828192354927,57.65679403645956,Q12846,STX4,Oncology,Unique Protein
OID21327,906,0.006968493096651872,0.033828394443061405,0.8368419474935936,0.999828192354927,106.41668247376985,P29459_P29460,IL12A_IL12B,Oncology,Unique Protein
OID21328,906,-0.03659428412831572,0.03376707954640422,0.2787815017984315,0.999828192354927,94.41822503261986,Q8IX05,CD302,Oncology,Unique Protein
OID21329,906,0.009634217514680781,0.03279839090787299,0.7690251128041508,0.999828192354927,74.4700605322789,Q9C0C4,SEMA4C,Oncology,Unique Protein
OID21330,906,-0.03681912537404962,0.03257146296727951,0.25860987419872383,0.999828192354927,45.134387490159064,O00451,GFRA2,Oncology,Unique Protein
OID21331,906,0.0182679236085401,0.0317350789936278,0.5650062580368077,0.999828192354927,79.31867736282476,P15848,ARSB,Oncology,Unique Protein
OID21332,906,0.008254109110948532,0.0320271975452682,0.7966815513370107,0.999828192354927,110.01869159267711,O14828,SCAMP3,Oncology,Unique Protein
OID21333,906,0.08238944362121642,0.032852551237110006,0.012324847116193681,0.6550096021933478,92.22174787803552,Q8N386,LRRC25,Oncology,Unique Protein
OID21334,906,-0.037379495292573006,0.032585003891972886,0.25163497750266206,0.999828192354927,165.4176924966027,Q13561,DCTN2,Oncology,Unique Protein
OID21335,906,0.01229526275641016,0.03229351121824825,0.7034915346570809,0.999828192354927,36.86507109017383,P55039,DRG2,Oncology,Unique Protein
OID21336,906,0.05081484187976522,0.032654143372452114,0.1200296416929999,0.999828192354927,48.955106872523814,Q9BSL1,UBAC1,Oncology,Unique Protein
OID21337,906,0.07554110764859277,0.03211375124014274,0.01887626905245531,0.713009146633284,50.509305415438476,Q14241,ELOA,Oncology,Unique Protein
OID21338,906,-0.053889852850731536,0.03398068817878711,0.11312042367644595,0.999828192354927,103.21336956582925,Q9BS26,ERP44,Oncology,Unique Protein
OID21339,906,0.008801674108427582,0.031973424192267064,0.7831647394744441,0.999828192354927,84.86052236531972,Q96I82,KAZALD1,Oncology,Unique Protein
OID21340,906,6.818072624123078e-4,0.031585576857914036,0.9827830472962491,0.999828192354927,127.48831601268292,Q6UWW8,CES3,Oncology,Unique Protein
OID21341,906,0.028014768712742836,0.030640774258115677,0.3608101021175413,0.999828192354927,15.430244655675779,Q9Y5K8,ATP6V1D,Oncology,Unique Protein
OID21342,906,3.73998481115885e-4,0.03495201994451852,0.9914649414892571,0.999828192354927,54.3864225288437,P29317,EPHA2,Oncology,Unique Protein
OID21343,906,0.0072949845853776275,0.03323604012633271,0.8263188951002586,0.999828192354927,61.032313176704214,Q9BSG5,RTBDN,Oncology,Unique Protein
OID21344,906,-0.00101885473167801,0.033890036157315374,0.9760231578183981,0.999828192354927,83.45229594429384,O43570,CA12,Oncology,Unique Protein
OID21345,906,-0.004274754146981084,0.03207735927050916,0.8940150024665465,0.999828192354927,83.54918578886219,P49441,INPP1,Oncology,Unique Protein
OID21346,906,0.019230136891885137,0.03387315990827821,0.5703759448569115,0.999828192354927,112.87812951344178,P07949,RET,Oncology,Unique Protein
OID21347,906,0.02788192291802678,0.03245267541432206,0.39048716017526497,0.999828192354927,87.82313423372491,Q9Y570,PPME1,Oncology,Unique Protein
OID21348,906,-0.009412581749887952,0.03223238791307369,0.7703379561475547,0.999828192354927,102.45196709471165,P07947,YES1,Oncology,Unique Protein
OID21349,906,0.026084354931254185,0.03633861531188512,0.4730618277751141,0.999828192354927,37.89200032883131,Q8N9I9,DTX3,Oncology,Unique Protein
OID21350,906,0.004640022738703668,0.031995416477507664,0.8847269678034727,0.999828192354927,81.98142873464941,P07948,LYN,Oncology,Unique Protein
OID21351,906,-0.015767854840681203,0.03045351993602196,0.604749767194048,0.999828192354927,90.43312181326046,O75144,ICOSLG,Oncology,Unique Protein
OID21352,906,0.01860703248038375,0.0323221162503935,0.5649814246357315,0.999828192354927,71.70849093083528,P23515,OMG,Oncology,Unique Protein
OID21353,906,0.05726811638921605,0.030162150293263485,0.05793264318013801,0.9406766951138462,64.77807474497865,Q99717,SMAD5,Oncology,Unique Protein
OID21354,906,0.010327361837180122,0.033265422499036516,0.756289409432771,0.999828192354927,59.97587104989888,P42658,DPP6,Oncology,Unique Protein
OID21355,906,-0.02710820129107613,0.033221379825643216,0.41472760386446805,0.999828192354927,57.45755404390871,Q8NEZ2,VPS37A,Oncology,Unique Protein
OID21356,906,0.031319345143358865,0.03210525645714333,0.3295688626537301,0.999828192354927,133.48066898829742,O60825,PFKFB2,Oncology,Unique Protein
OID21357,906,0.05180516340989876,0.03347082588585538,0.12203542113754993,0.999828192354927,87.25523176507548,P15514,AREG,Oncology,Unique Protein
OID21358,906,0.00843779383489456,0.03194377427825037,0.7917296220672265,0.999828192354927,125.50911939113392,O00592,PODXL,Oncology,Unique Protein
OID21359,906,0.02359715566610184,0.03198688194030923,0.460884319665248,0.999828192354927,32.42128733209603,Q7Z5R6,APBB1IP,Oncology,Unique Protein
OID21360,906,0.014052794881577445,0.032584737918145645,0.6663777672651858,0.999828192354927,67.42278553910306,Q9NZT2,OGFR,Oncology,Unique Protein
OID21361,906,0.02974154388322583,0.032317001929073934,0.35766372819135894,0.999828192354927,92.7052569946807,Q13576,IQGAP2,Oncology,Unique Protein
OID21362,906,-0.05611347949485056,0.03354740857741055,0.09474766557147482,0.999828192354927,76.72437477603134,Q9UBM4,OPTC,Oncology,Unique Protein
OID21363,906,0.024360769622916705,0.03278363336152951,0.4576323828909604,0.999828192354927,92.02944371754964,P25685,DNAJB1,Oncology,Unique Protein
OID21364,906,0.02296100476395278,0.0328002976945378,0.48409631834699385,0.999828192354927,38.05089733696691,P98073,TMPRSS15,Oncology,Unique Protein
OID21365,906,-0.015447414352703305,0.032656901145098435,0.6363146566573757,0.999828192354927,55.037508780340026,P50120,RBP2,Oncology,Unique Protein
OID21366,906,-0.03183347853884428,0.03297997330101022,0.3346902764897205,0.999828192354927,68.90166546204716,O00748,CES2,Oncology,Unique Protein
OID21367,906,0.008511035458400734,0.032376000570802504,0.792703554308959,0.999828192354927,106.8176724100287,O60763,USO1,Oncology,Unique Protein
OID21368,906,0.008494126974846021,0.03274447592824425,0.7953820807669911,0.999828192354927,136.497914638435,O00622,CCN1,Oncology,Unique Protein
OID21369,906,0.024674485985652105,0.03492772573045124,0.4800981496776904,0.999828192354927,104.55323765890745,P82980,RBP5,Oncology,Unique Protein
OID21370,906,0.051576521122717364,0.033490326763858956,0.12390789290632571,0.999828192354927,107.99483360089381,Q86SJ2,AMIGO2,Oncology,Unique Protein
OID21371,906,0.006654652122102503,0.03251406882169098,0.8378771304077077,0.999828192354927,91.32219778574317,Q86SR1,GALNT10,Oncology,Unique Protein
OID21372,906,0.015249764415223707,0.03378684482699659,0.6518464807564612,0.999828192354927,106.84630434494365,P58499,FAM3B,Oncology,Unique Protein
OID21373,906,-0.056717525211670526,0.03386194558853369,0.09429505633714381,0.999828192354927,141.552799371971,O15263,DEFB4A_DEFB4B,Oncology,Unique Protein
OID21374,906,0.09674238177104048,0.03199767664227752,0.0025715345363912564,0.4633450029245426,94.17533154596495,P80511,S100A12,Oncology,Unique Protein
