OlinkID,epvs_insula_6_nobs,epvs_insula_6_beta,epvs_insula_6_se,epvs_insula_6_pvalue,epvs_insula_6_fdr,cv_percent,UniProt,Assay,Panel,Retain
OID30993,926,0.03411055576256805,0.03304575387657314,0.30224417709673795,0.9738590416428587,38.13498163042822,O60469,DSCAM,Neurology_II,Unique Protein
OID30994,926,0.033915880116347615,0.035200763643573066,0.3355551146144944,0.9738590416428587,78.03016895389207,O15013,ARHGEF10,Neurology_II,Unique Protein
OID30995,926,-0.031137752675400653,0.03039941835866538,0.3059733784134203,0.9738590416428587,47.74869542593682,P04808,RLN1,Neurology_II,Unique Protein
OID30996,926,0.033324095022966724,0.0341945535780044,0.3300472306886304,0.9738590416428587,61.7449368227738,O75592,MYCBP2,Neurology_II,Unique Protein
OID30997,926,0.04165989383610169,0.03676580828201115,0.25746633240097694,0.9738590416428587,44.74186619789463,Q9NXH3,PPP1R14D,Neurology_II,Unique Protein
OID30998,690,0.06295029835675328,0.04141265669712291,0.12896556715736487,0.9416453959444909,89.34309675358668,Q15102,PAFAH1B3,Neurology_II,Unique Protein
OID30999,926,0.006490755256666152,0.03435293322245888,0.8501796956519433,0.9905342527411105,62.947524365165776,O43665,RGS10,Neurology_II,Unique Protein
OID31000,926,0.02500656082091528,0.034291184211668074,0.46604273023169673,0.9816185290187052,46.29017448426445,Q9UQ16,DNM3,Neurology_II,Unique Protein
OID31001,926,0.06362780079640938,0.03208673357134189,0.047670375854765204,0.695908220810871,33.90090355914418,Q8IVM0,CCDC50,Neurology_II,Unique Protein
OID31002,926,0.013752926400019157,0.03602491729929816,0.7027279967326032,0.9890967725177496,37.37457805775211,B2RUY7,VWC2L,Neurology_II,Unique Protein
OID31003,926,0.011549350587711794,0.03409607558758262,0.7348920884552714,0.9890967725177496,63.316617689490165,Q15366,PCBP2,Neurology_II,Unique Protein
OID31004,926,-0.01750578527485502,0.03513295095132188,0.618413148424602,0.9859783110734047,40.698405935671076,P22102,GART,Neurology_II,Unique Protein
OID31005,926,0.009144570867648406,0.032632805910179315,0.7793679920495994,0.9890967725177496,46.986547238081684,A8MVW0,FAM171A2,Neurology_II,Unique Protein
OID31006,926,-0.022021259205929577,0.032441777909531594,0.4974426186750147,0.9816185290187052,47.63058448292579,Q6ZVN8,HJV,Neurology_II,Unique Protein
OID31007,926,0.01610092254893939,0.03327428585069863,0.62858479179115,0.9859783110734047,46.3851834476498,Q07021,C1QBP,Neurology_II,Unique Protein
OID31008,926,0.01093788303087355,0.03358273171452599,0.7447270030114532,0.9890967725177496,34.50184819023463,O95467,GNAS,Neurology_II,Unique Protein
OID31009,926,3.9186497067224415e-4,0.03443273717672554,0.9909223074791256,0.9986550428843561,90.45030019471376,O75167,PHACTR2,Neurology_II,Unique Protein
OID31010,926,0.00852911080441164,0.033539374766970616,0.799320530961273,0.9890967725177496,72.4869827196055,O60869,EDF1,Neurology_II,Unique Protein
OID31011,926,7.275776984201283e-4,0.03543608216878228,0.9836234245812687,0.9986550428843561,62.83090966609585,Q96A00,PPP1R14A,Neurology_II,Unique Protein
OID31012,926,0.07523855990299833,0.032933608876477456,0.02257006043214048,0.6108545059550613,43.51075538502403,Q14151,SAFB2,Neurology_II,Unique Protein
OID31013,926,-0.01773035435181757,0.03744651734969969,0.6359817060850212,0.9859783110734047,37.86039965398408,Q5T848,GPR158,Neurology_II,Unique Protein
OID31015,926,0.01379693712381888,0.03253979603287362,0.6716652599739394,0.9890967725177496,40.68205893335211,Q86YD3,TMEM25,Neurology_II,Unique Protein
OID31016,926,0.0023728002324742837,0.03348665642527499,0.9435263775760638,0.9952824257144837,60.21757866377927,Q15714,TSC22D1,Neurology_II,Unique Protein
OID31017,926,0.0242925137520444,0.03459565734527517,0.4827452335088217,0.9816185290187052,74.00276548946577,Q9H6Q3,SLA2,Neurology_II,Unique Protein
OID31018,926,0.0033518065896665267,0.033705783695786015,0.9208085348397872,0.9946257601720906,58.45901181442852,O95202,LETM1,Neurology_II,Unique Protein
OID31019,690,0.046062151942387636,0.03906450755686573,0.23876601836232117,0.9738590416428587,64.26587214718302,O95295,SNAPIN,Neurology_II,Unique Protein
OID31020,926,0.00714384334257203,0.034955767711957894,0.8381118681414045,0.9896473158806222,36.44598499101448,Q8N967,LRTM2,Neurology_II,Unique Protein
OID31021,926,0.017498867119047398,0.03413390581209339,0.608318941485101,0.9859783110734047,72.70328079098596,P30419,NMT1,Neurology_II,Unique Protein
OID31022,926,-0.01468975255064787,0.03468777366774409,0.6720421591088233,0.9890967725177496,127.0384242299438,O43432,EIF4G3,Neurology_II,Unique Protein
OID31023,926,0.0252841624077358,0.03735522933795072,0.49866960693507045,0.9816185290187052,39.45327656692961,Q13084,MRPL28,Neurology_II,Unique Protein
OID31024,926,0.030276920446240568,0.03487466037548182,0.38553503264875366,0.9810524124677401,61.035735529060574,P53367,ARFIP1,Neurology_II,Unique Protein
OID31025,926,-0.07247985492662641,0.03275880620516404,0.02717928864983903,0.6511890223236023,44.822807033290985,Q9UH03,SEPTIN3,Neurology_II,Unique Protein
OID31026,926,0.04769305800358186,0.03387996919006529,0.1595617125183647,0.9622023924017565,56.50618592117465,Q08378,GOLGA3,Neurology_II,Unique Protein
OID31027,926,-0.010763555051092956,0.035695919199243045,0.7630762110095032,0.9890967725177496,84.7548925978922,O75792,RNASEH2A,Neurology_II,Unique Protein
OID31028,926,0.008164595715683188,0.034516926898569555,0.8130681155756125,0.9896473158806222,70.28583982451825,Q9H6H4,REEP4,Neurology_II,Unique Protein
OID31029,926,0.018345370022298947,0.034652859779917874,0.596655051281001,0.9844644449593747,64.671688996667,Q9H777,ELAC1,Neurology_II,Unique Protein
OID31030,926,0.01840832020839242,0.034366435314863164,0.5923334434728961,0.9844644449593747,72.49008351225322,Q8WWV3,RTN4IP1,Neurology_II,Unique Protein
OID31031,926,0.055855584035583876,0.034472201043087014,0.1055148730964316,0.8777212525829898,48.40015585924225,P51687,SUOX,Neurology_II,Unique Protein
OID31032,926,-0.00842141458243369,0.03510904658660829,0.8104896645615993,0.9896473158806222,45.946758633394715,Q6UWW0,LCN15,Neurology_II,Unique Protein
OID31033,926,0.040266689209319834,0.0346319656283701,0.2452568755935965,0.9738590416428587,98.71970317247974,Q96PE7,MCEE,Neurology_II,Unique Protein
OID31034,926,-0.0014769937383020475,0.03366406571952124,0.9650141382270252,0.9986550428843561,79.13570374756323,Q96I25,RBM17,Neurology_II,Unique Protein
OID31035,926,0.049001986549722154,0.03439707548972327,0.15461870859219967,0.9622023924017565,43.29924062301209,O43776,NARS1,Neurology_II,Unique Protein
OID31036,926,-0.00787258042908764,0.03361353917647504,0.814876059179592,0.9896473158806222,65.05491431773669,Q14197,MRPL58,Neurology_II,Unique Protein
OID31037,926,0.06538590457678739,0.03321302544584692,0.04929470630225438,0.695908220810871,51.944293318769354,Q9BUJ2,HNRNPUL1,Neurology_II,Unique Protein
OID31038,926,0.06383375179551248,0.03236936594857795,0.048909287128428354,0.695908220810871,33.44629242325841,Q01826,SATB1,Neurology_II,Unique Protein
OID31039,926,0.008689491827195615,0.03430306677292269,0.8000821651425438,0.9890967725177496,75.04588099290388,P54284,CACNB3,Neurology_II,Unique Protein
OID31040,926,0.017961410757313376,0.03356745631924958,0.5927233255325952,0.9844644449593747,78.02712678228308,Q5JSP0,FGD3,Neurology_II,Unique Protein
OID31041,926,-0.008371657890893015,0.03395085730092571,0.8052880002000853,0.9896473158806222,51.421462000801824,Q9NWU2,GID8,Neurology_II,Unique Protein
OID31042,926,0.0030873942122771852,0.03372821545129581,0.9270858443743405,0.9946257601720906,54.589568003002384,Q8IWQ3,BRSK2,Neurology_II,Unique Protein
OID31043,926,0.03688594311044166,0.03451859933207889,0.2855434592177707,0.9738590416428587,55.90667652783243,O94830,DDHD2,Neurology_II,Unique Protein
OID31044,926,-0.017434986932122882,0.03807296005573295,0.6471083224694397,0.9859783110734047,36.75952467277848,Q9BUP0,EFHD1,Neurology_II,Unique Protein
OID31045,926,0.09185305247756946,0.032265876565757,0.004516713666836201,0.4712190603112042,36.81753685499623,Q9NPG4,PCDH12,Neurology_II,Unique Protein
OID31047,926,0.0015169160610562277,0.033836604994356194,0.9642522171002144,0.9986550428843561,60.80366892252639,P51649,ALDH5A1,Neurology_II,Unique Protein
OID31048,926,0.03960136128102421,0.033594276083323056,0.2387829160827452,0.9738590416428587,28.620367862533147,P04439,HLA-A,Neurology_II,Unique Protein
OID31049,926,0.02812491782834566,0.0320136587804101,0.3798903154056925,0.9802119444326501,46.5194145197246,Q9BXI9,C1QTNF6,Neurology_II,Unique Protein
OID31051,926,0.008553615308970884,0.03538931971104943,0.8090670780032104,0.9896473158806222,45.91250127623721,P29377,S100G,Neurology_II,Unique Protein
OID31052,926,0.021378525293234536,0.034396227906959814,0.5344031153219531,0.9818103746612625,90.40599340006081,P31751,AKT2,Neurology_II,Unique Protein
OID31053,926,0.028121617110923165,0.033270049632175294,0.3981931188700254,0.9810524124677401,53.17674582895876,P68400,CSNK2A1,Neurology_II,Unique Protein
OID31054,897,0.01452799940382665,0.034066254356425615,0.6698753485625379,0.9890967725177496,70.94792710859649,P61764,STXBP1,Neurology_II,Unique Protein
OID31055,926,0.015996608163896645,0.03359071643973881,0.6340319361112511,0.9859783110734047,68.05409474049803,Q9BZE9,ASPSCR1,Neurology_II,Unique Protein
OID31056,926,0.032639634779399004,0.03415162958906939,0.3394656746411726,0.9738590416428587,76.06841494486831,Q9H6S1,AZI2,Neurology_II,Unique Protein
OID31057,926,0.007560282975371946,0.03415748110412408,0.8248807430949182,0.9896473158806222,134.49812459756487,Q6ZVM7,TOM1L2,Neurology_II,Unique Protein
OID31058,926,0.03242970421591611,0.03344350230186888,0.3324622725395916,0.9738590416428587,95.5556676720699,Q99460,PSMD1,Neurology_II,Unique Protein
OID31059,926,0.017715448707146315,0.03401016294655899,0.6025731153367748,0.9846197319097081,70.42240057341893,P78318,IGBP1,Neurology_II,Unique Protein
OID31060,926,0.03327466906786146,0.03455994988990542,0.33590029442990343,0.9738590416428587,59.337461801258954,Q9H4X1,RGCC,Neurology_II,Unique Protein
OID31061,926,0.027613192298767245,0.03420667107842167,0.41973720996552866,0.9810524124677401,76.99092130002157,Q8WXW3-4,PIBF1,Neurology_II,Unique Protein
OID31062,926,-0.003725064900668491,0.03443629609291222,0.9138827551642316,0.9946257601720906,68.61027777344734,Q6Y7W6,GIGYF2,Neurology_II,Unique Protein
OID31063,926,0.031798354367769815,0.03449735603594457,0.3568986230232162,0.9738590416428587,64.88946216365676,Q96HC4,PDLIM5,Neurology_II,Unique Protein
OID31064,926,0.009034937347638883,0.03410915693706003,0.791159943446598,0.9890967725177496,52.63839235336153,Q6GQQ9,OTUD7B,Neurology_II,Unique Protein
OID31065,926,0.008696097882211646,0.034487990599805,0.800983535824381,0.9890967725177496,73.30486472339295,Q9NWM8,FKBP14,Neurology_II,Unique Protein
OID31066,926,0.01625594268527205,0.033818612375502155,0.6308599988643037,0.9859783110734047,35.61481728176267,Q92859,NEO1,Neurology_II,Unique Protein
OID31067,926,0.035687316857894204,0.03786115018976741,0.34614551794046244,0.9738590416428587,38.48523825926164,O15240,VGF,Neurology_II,Unique Protein
OID31068,926,0.019496777334445797,0.03440805287877536,0.5711034280404537,0.984280259829374,73.62892266452022,Q5SW96,LDLRAP1,Neurology_II,Unique Protein
OID31069,926,-0.017463625194359494,0.03764621743209518,0.6428397322602193,0.9859783110734047,39.08214794738274,Q16625,OCLN,Neurology_II,Unique Protein
OID31070,926,0.005178851408848265,0.0349469922363712,0.8822245923114699,0.993446834531741,87.613321624639255,Q5T5Y3,CAMSAP1,Neurology_II,Unique Protein
OID31071,926,0.010326924991403972,0.03448591335263595,0.7646629347148229,0.9890967725177496,74.56152646860001,P78352,DLG4,Neurology_II,Unique Protein
OID31072,926,0.003547195213309765,0.035564748665283835,0.9205735894593733,0.9946257601720906,44.233712505583455,Q6PKH6,DHRS4L2,Neurology_II,Unique Protein
OID31073,926,0.06801671202191653,0.033698386327685854,0.04384485825814868,0.6799063272063979,41.01748319799665,Q14149,MORC3,Neurology_II,Unique Protein
OID31074,690,0.03311802389690877,0.038529497044361316,0.39034557811704484,0.9810524124677401,32.01865332182729,Q9H251,CDH23,Neurology_II,Unique Protein
OID31075,926,0.013486847162870873,0.033958597979651006,0.6913464733585664,0.9890967725177496,58.89226485836433,Q86VP1,TAX1BP1,Neurology_II,Unique Protein
OID31076,926,-0.02094137962481068,0.031401098975049814,0.5050064581985111,0.9816185290187052,38.41367217136324,Q8IWY9,CDAN1,Neurology_II,Unique Protein
OID31077,926,0.05664790656451675,0.03183983464346054,0.07555077453915966,0.7937752535323384,30.465432842770092,Q8N163,CCAR2,Neurology_II,Unique Protein
OID31078,926,0.061453477765358616,0.03406152001468088,0.07153416314750054,0.787202495904524,46.45525192379278,P13995,MTHFD2,Neurology_II,Unique Protein
OID31079,926,-0.017114134334100327,0.03584731648971039,0.6331802952665124,0.9859783110734047,35.67256738590237,Q92599,SEPTIN8,Neurology_II,Unique Protein
OID31080,926,0.010853622452470395,0.034307066002126047,0.7517970211146545,0.9890967725177496,48.05851439713961,O77932,DXO,Neurology_II,Unique Protein
OID31081,926,-0.04657591830595818,0.036858622899885,0.20668612538721445,0.9738590416428587,31.15880404099351,P43320,CRYBB2,Neurology_II,Unique Protein
OID31082,926,0.05888592162817663,0.034321201678750406,0.08655407559235559,0.8203864197504864,34.75794088973936,P26718,KLRK1,Neurology_II,Unique Protein
OID31083,926,-0.037623240655691684,0.03409807844982561,0.2701544978765963,0.9738590416428587,40.8592026438529,P01350,GAST,Neurology_II,Unique Protein
OID31084,926,0.09643867795701205,0.03355582181506975,0.004148379207209582,0.4712190603112042,36.888121867432666,Q96RU2,USP28,Neurology_II,Unique Protein
OID31085,926,-0.021292652085524475,0.03471864747843271,0.5398378685680438,0.9841116875094393,31.63530389780924,Q9H1P3,OSBPL2,Neurology_II,Unique Protein
OID31086,926,-0.011284902948919623,0.034199243674203954,0.741495134759588,0.9890967725177496,37.495888251231015,O15269,SPTLC1,Neurology_II,Unique Protein
OID31087,926,0.02790500916633554,0.034393096205450155,0.4173754244530141,0.9810524124677401,73.71865355565369,O60890,OPHN1,Neurology_II,Unique Protein
OID31088,926,0.0017671787898040595,0.034484063712436556,0.9591406227009571,0.9986550428843561,71.33909718309154,Q53GL0,PLEKHO1,Neurology_II,Unique Protein
OID31089,926,-0.04355170596141021,0.038248511854701524,0.2551504046030704,0.9738590416428587,30.152767596519954,P21579,SYT1,Neurology_II,Unique Protein
OID31090,926,0.039202221302848304,0.03366426866288041,0.2445264895404254,0.9738590416428587,27.898524348754734,Q13277,STX3,Neurology_II,Unique Protein
OID31091,926,0.001841244066006695,0.03398879342387985,0.9568100239985775,0.9986550428843561,34.18270994886935,Q6UXV0,GFRAL,Neurology_II,Unique Protein
OID31092,926,0.05660638261234579,0.03289670154987713,0.08564178486533898,0.8154102187667291,33.917830003443875,Q9BQT9,CLSTN3,Neurology_II,Unique Protein
OID31093,926,0.016197750989641786,0.036014060427581665,0.6529899792378842,0.9868541880069484,30.99195428700723,Q2L4Q9,PRSS53,Neurology_II,Unique Protein
OID31094,926,0.027754600920027444,0.03962384419518382,0.48382530266582513,0.9816185290187052,34.5625838282636,Q5VV43,KIAA0319,Neurology_II,Unique Protein
OID31095,926,0.07572021694974566,0.03191873722545782,0.017887106773699143,0.5600290807948072,21.133555997358176,Q9BRJ6,C7orf50,Neurology_II,Unique Protein
OID31096,926,0.012339762702016173,0.04044711564654615,0.7603725005996247,0.9890967725177496,30.992375213438994,Q8IXS6,PALM2,Neurology_II,Unique Protein
OID31097,926,0.050645670382594356,0.03340153867030523,0.12980128823012174,0.9416453959444909,78.28586255333342,P0CG30,GSTT2B,Neurology_II,Unique Protein
OID31098,926,0.02632933964559784,0.03311694415171242,0.42679813889375406,0.9816185290187052,29.47076183234166,Q9BPX1,HSD17B14,Neurology_II,Unique Protein
OID31099,926,-0.03187105883097741,0.0392464288917273,0.4169621595480485,0.9810524124677401,27.286103806606306,Q15256,PTPRR,Neurology_II,Unique Protein
OID31100,926,-0.09310934521918847,0.03959516439880519,0.01891001410581561,0.5698347549618457,35.16895671168999,P10092,CALCB,Neurology_II,Unique Protein
OID31101,926,0.05359868879998781,0.03371749933402848,0.11226559419640338,0.8853848664989608,41.00834002262276,Q6UX71,PLXDC2,Neurology_II,Unique Protein
OID31102,926,-0.04119928288849874,0.04173961495262783,0.3238799335082069,0.9738590416428587,38.82916624733965,Q9BXI3,NT5C1A,Neurology_II,Unique Protein
OID31103,926,-0.011097490306573256,0.034144112068302285,0.7452417796699877,0.9890967725177496,33.40824596395172,O60235,TMPRSS11D,Neurology_II,Unique Protein
OID31104,926,0.01214919774612452,0.03449134112786832,0.7247410808051573,0.9890967725177496,52.790883730269044,Q5F1R6,DNAJC21,Neurology_II,Unique Protein
OID31105,926,0.024330351497866057,0.03565624172197758,0.49518688234856223,0.9816185290187052,33.28597143446966,P62760,VSNL1,Neurology_II,Unique Protein
OID31106,926,0.00458951983167848,0.03423225792305979,0.8933770397957645,0.9946257601720906,52.17030603502788,Q6QNY0,BLOC1S3,Neurology_II,Unique Protein
OID31107,926,0.0039041413851752544,0.03465209250464719,0.910319713451364,0.9946257601720906,60.40532150809018,Q03014,HHEX,Neurology_II,Unique Protein
OID31108,926,1.0914535468056046e-4,0.035573530196197516,0.9975526416371101,0.999541531170215,30.561346324595412,Q8TAT2,FGFBP3,Neurology_II,Unique Protein
OID31109,926,0.0034178650261673872,0.03709050454757801,0.9265998140348498,0.9946257601720906,33.161304682086836,Q03252,LMNB2,Neurology_II,Unique Protein
OID31110,926,0.035720763456807296,0.03435075049295097,0.29867227377974104,0.9738590416428587,34.503255928138735,Q6P1J6,PLB1,Neurology_II,Unique Protein
OID31111,926,0.007203707044348609,0.03491367861664276,0.8365803270630665,0.9896473158806222,84.16076866017968,Q99704,DOK1,Neurology_II,Unique Protein
OID31112,926,0.010258159183277405,0.033914631674458545,0.7623633670688328,0.9890967725177496,44.49968686831542,Q9P2X3,IMPACT,Neurology_II,Unique Protein
