OlinkID,epvs_6_nobs,epvs_6_beta,epvs_6_se,epvs_6_pvalue,epvs_6_fdr,cv_percent,UniProt,Assay,Panel,Retain
OID21051,926,-0.018923690337522586,0.028780814310333566,0.5110198507590279,0.7307783873623476,35.370284062486554,Q10588,BST1,Neurology,Unique Protein
OID21052,926,-0.022216065807566923,0.03018888225823185,0.4619808853661601,0.6971451357384026,41.40135588239152,O75509,TNFRSF21,Neurology,Unique Protein
OID21053,926,0.033640946184637914,0.03037580792715877,0.2683757895782848,0.5268179206772182,43.012078262564486,Q9BRF8,CPPED1,Neurology,Unique Protein
OID21054,926,-0.02920927952769723,0.03210051948839162,0.36310081644144354,0.6199920574006711,36.20058367719787,P14384,CPM,Neurology,Unique Protein
OID21055,926,-0.019749136574449783,0.031084273524850266,0.5253661593630947,0.7401417242125408,38.65274355226471,O14594,NCAN,Neurology,Unique Protein
OID21056,926,-0.038145197108237355,0.02700056594779616,0.15807143984782893,0.40003707244606407,26.817817125079607,P25774,CTSS,Neurology,Unique Protein
OID21057,926,-0.03021948975121573,0.029869035710305834,0.31193613627481825,0.570581555901936,42.17825085634999,Q16288,NTRK3,Neurology,Unique Protein
OID21058,926,-0.04751264031039711,0.03177692005698017,0.1352125862653395,0.36628951775123947,42.88897055057272,Q6ZMJ2,SCARA5,Neurology,Unique Protein
OID21059,926,0.026180035869662756,0.030072442990829378,0.38422221582666327,0.6363068197514655,39.78345224657141,P30533,LRPAP1,Neurology,Unique Protein
OID21060,926,-0.06811851734656409,0.031085611628373803,0.02868291929061564,0.1867636789700508,39.85694654901094,P48052,CPA2,Neurology,Unique Protein
OID21061,926,0.0677213893086136,0.03105151745540983,0.02944494297927058,0.18915949083166572,73.0960768862717,Q9P126,CLEC1B,Neurology,Unique Protein
OID21062,926,-0.04159671043479143,0.02897641708535409,0.1514797380911229,0.38976696693692975,39.3731001463545,P14207,FOLR2,Neurology,Unique Protein
OID21063,926,-0.018869859228055095,0.031689495690323755,0.5516842231574666,0.7531868212467421,43.07102938290609,P21757,MSR1,Neurology,Unique Protein
OID21064,926,-0.04360909295323891,0.03248049813729297,0.17973044929777016,0.4320133440056058,36.50297700929532,P57087,JAM2,Neurology,Unique Protein
OID21065,926,-0.01826661116695792,0.029844162664355318,0.540647521817943,0.7489633679022973,39.91820690929039,Q96B86,RGMA,Neurology,Unique Protein
OID21066,926,0.034250034212661984,0.030258694621466024,0.25797327799129727,0.5164766380606588,42.66837668244276,O94907,DKK1,Neurology,Unique Protein
OID21067,926,0.06347545022910303,0.03194566934967442,0.04722559263287643,0.21863733573267308,84.45743954852215,Q9UBW5,BIN2,Neurology,Unique Protein
OID21068,926,-0.03970963670273912,0.03348854429001208,0.2360252542190289,0.49363157805756996,45.95322761508436,O76076,CCN5,Neurology,Unique Protein
OID21069,661,-0.04877198851258717,0.046740588646294955,0.2971287389058027,0.5538949641719779,38.670529895606656,P01215,CGA,Neurology,Unique Protein
OID21070,926,0.05961276154684731,0.031107887938655106,0.05563872586827122,0.23467820449200114,30.111197398914026,P05067,APP,Neurology,Unique Protein
OID21071,926,-0.005370078812781877,0.031057565420034444,0.8627629800983139,0.9371446268403462,32.415498544001245,P11215,ITGAM,Neurology,Unique Protein
OID21072,926,-0.042776849611416555,0.030709663367392708,0.1639787099838166,0.40827067230212605,93.16776471671493,P02749,APOH,Neurology,Unique Protein
OID21073,926,0.0685967837621908,0.030759820256115844,0.025986862468169763,0.1820633388742387,57.46923938447488,P14174,MIF,Neurology,Unique Protein
OID21074,926,-0.07804773917551719,0.032472058747426966,0.016437654230072127,0.17467399000688585,28.975291224776534,Q15818,NPTX1,Neurology,Unique Protein
OID21075,926,0.013868202205812526,0.030411580650952848,0.6484870531657282,0.8255782475624667,36.60695738496736,P19440,GGT1,Neurology,Unique Protein
OID21076,926,-0.06023730151872771,0.030276610478460243,0.04693941690478214,0.2181302314986935,31.5432007492856,P50895,BCAM,Neurology,Unique Protein
OID21077,926,0.07215654633976758,0.031212512793763296,0.02101341784074617,0.17467399000688585,41.248367037529064,P31948,STIP1,Neurology,Unique Protein
OID21078,926,-0.03405257311780231,0.03044499205645812,0.2636524150882244,0.5214181389058727,53.779476525243496,Q9NZD4,AHSP,Neurology,Unique Protein
OID21079,926,-0.010262104142783286,0.0340842601505361,0.7634223130929964,0.8923669978900453,41.21404946748158,Q02487,DSC2,Neurology,Unique Protein
OID21080,926,0.07169085645683393,0.03009310757024239,0.017410479227110004,0.17467399000688585,58.62326731205977,Q04900,CD164,Neurology,Unique Protein
OID21081,926,-0.02540242098558852,0.031117488703214572,0.4145210679691541,0.6621011375266871,44.07641955565229,O60462,NRP2,Neurology,Unique Protein
OID21082,926,0.06100316564877237,0.03369460156770891,0.07055400546334466,0.26204492753412506,48.317625625538454,O15389,SIGLEC5,Neurology,Unique Protein
OID21083,926,-0.06092560812504668,0.03443193039357635,0.07715538483753302,0.2732256982362926,47.65535017425949,P08254,MMP3,Neurology,Unique Protein
OID21084,926,0.045740890336306135,0.030007561609646915,0.12778011283442742,0.35335976330655755,59.36421888713994,P23381,WARS,Neurology,Unique Protein
OID21085,926,0.05437663024991916,0.03034171108215088,0.07344430056541358,0.26850442351564174,53.7390313085812,Q14112,NID2,Neurology,Unique Protein
OID21086,926,0.07617551656652077,0.03139065540482395,0.01543146651716028,0.17467399000688585,42.747427906864615,P12081,HARS1,Neurology,Unique Protein
OID21087,926,0.05313896115896468,0.030934778210788497,0.08617990048011409,0.2896945532441987,49.143658064004455,P30086,PEBP1,Neurology,Unique Protein
OID21088,926,0.08513974714164482,0.031418745705438275,0.006858872464288325,0.17467399000688585,63.26590705827518,P30740,SERPINB1,Neurology,Unique Protein
OID21089,926,-0.03578013433461491,0.03060455099335247,0.24266652549551873,0.5004850859179479,27.657170317445463,Q96F46,IL17RA,Neurology,Unique Protein
OID21090,926,-0.032763899924214995,0.03220913978152919,0.3093188897343158,0.5675700657209072,41.610314729243115,Q86T13,CLEC14A,Neurology,Unique Protein
OID21091,926,0.04586163425817223,0.031151212015596414,0.14130743441876273,0.3750602952532563,52.4911538395612,Q9HCN6,GP6,Neurology,Unique Protein
OID21092,926,-0.034638664876353246,0.03112683120214065,0.26607979814940214,0.5240911388077509,32.89769367677376,Q9P232,CNTN3,Neurology,Unique Protein
OID21093,926,-6.812996308922577e-4,0.03125755918332958,0.9826152376651076,0.9924617621614061,36.975141901939,P55103,INHBC,Neurology,Unique Protein
OID21094,926,-0.062175867583434456,0.0370856323319036,0.09397613312795766,0.3037266417847387,32.576301033081336,Q96FE7,PIK3IP1,Neurology,Unique Protein
OID21095,926,-0.01192271952281782,0.029625600293682983,0.687450482080108,0.8482134905530415,37.43577733510911,O15394,NCAM2,Neurology,Unique Protein
OID21096,926,0.017347647025246018,0.0320774310449437,0.588774817952748,0.7845403956234149,39.18149950105355,P23280,CA6,Neurology,Unique Protein
OID21097,926,-0.12049726922011404,0.036920101935454086,0.0011407706216753025,0.17467399000688585,35.28934360796454,P00995,SPINK1,Neurology,Unique Protein
OID21098,926,-0.016489016447130515,0.028738081825151664,0.566266782991008,0.7627639662132334,33.642413672199446,Q9UGT4,SUSD2,Neurology,Unique Protein
OID21099,926,0.07284256947454096,0.03142569714151766,0.020675298958005548,0.17467399000688585,80.68014518373342,Q14696,MESD,Neurology,Unique Protein
OID21100,926,0.017474362388858043,0.030586289530122674,0.5679289502628914,0.7639467655860246,49.37178987855116,P05164,MPO,Neurology,Unique Protein
OID21101,926,-0.026111615652453526,0.03313990113460462,0.43094938406005323,0.6732576427619111,34.696301875272646,Q02747,GUCA2A,Neurology,Unique Protein
OID21102,926,-0.027209759521354553,0.031788952108960766,0.3922518970147636,0.6444925772760843,29.97329911998832,P01833,PIGR,Neurology,Unique Protein
OID21103,926,-0.02986338601839748,0.03072593838779527,0.33134628629154284,0.588488189601182,40.1235105811543,P14780,MMP9,Neurology,Unique Protein
OID21104,926,-0.04326271393090098,0.03118117814337555,0.1656423384881078,0.410800783919436,32.08267636174729,P35442,THBS2,Neurology,Unique Protein
OID21105,926,0.014614182074999729,0.03325694296020075,0.6604530767638935,0.8310393213004136,37.17206351632085,Q13093,PLA2G7,Neurology,Unique Protein
OID21106,926,-0.021016103851034848,0.02867377172027289,0.46378589145965843,0.6972996617971019,36.974940304081116,Q15155,NOMO1,Neurology,Unique Protein
OID21107,926,-0.047087998733697276,0.029162547844007434,0.10672994393847601,0.3242948296592156,33.31602527749935,P22105,TNXB,Neurology,Unique Protein
OID21108,926,-0.044130114224703705,0.029686662643673766,0.1374872761275123,0.369031504243084,37.13957612767697,Q6YHK3,CD109,Neurology,Unique Protein
OID21109,926,-0.025822569157393255,0.029511384659931802,0.38180407723225585,0.6336385798887255,37.16006705779725,O43278,SPINT1,Neurology,Unique Protein
OID21110,926,-0.056030669416891846,0.031173749314336537,0.07261064652690423,0.2668676400025729,33.603763662369396,P14209,CD99,Neurology,Unique Protein
OID21111,926,-8.725123310194543e-4,0.03257340231289602,0.9786362959946235,0.9902663562808628,39.897978842595606,Q96RD9,FCRL5,Neurology,Unique Protein
OID21112,926,0.01302127439657856,0.029922593233489767,0.6635461999880405,0.8320658698262731,37.74746384368743,Q9Y240,CLEC11A,Neurology,Unique Protein
OID21113,926,-0.04904574388720878,0.0303703501128752,0.10667616357017339,0.3242948296592156,33.583785025817484,Q14126,DSG2,Neurology,Unique Protein
OID21114,926,0.05057175069649688,0.03055596036499565,0.09826035000003853,0.30817060413102215,33.273184795891225,P04179,SOD2,Neurology,Unique Protein
OID21115,926,0.07548157490368387,0.031083031391051286,0.015360161971090646,0.17467399000688585,51.729240171903356,Q9UKK9,NUDT5,Neurology,Unique Protein
OID21116,926,-0.06839563493049496,0.02964983531632538,0.02129214826337905,0.17467399000688585,34.23381685143026,P14778,IL1R1,Neurology,Unique Protein
OID21117,926,-0.012196787333477274,0.03022082797032626,0.6866104703890981,0.847892862250669,32.09373072128147,Q8IWV2,CNTN4,Neurology,Unique Protein
OID21118,926,0.05015340242584887,0.03168093459920252,0.11375297714079566,0.33175703653633215,59.85779949279486,P63313,TMSB10,Neurology,Unique Protein
OID21119,926,-0.027068884708213517,0.030272815168568307,0.3714714694371791,0.626969679978868,40.53738656249748,Q8N6Q3,CD177,Neurology,Unique Protein
OID21120,926,0.029145373932290823,0.0325974235004072,0.37150581105829605,0.626969679978868,36.85128403554658,Q5T2D2,TREML2,Neurology,Unique Protein
OID21121,926,-0.045010604233796284,0.030981727409120648,0.14662277600184645,0.38129748599056684,42.65892239267195,Q99972,MYOC,Neurology,Unique Protein
OID21122,926,-9.170270400797585e-4,0.03140078323560436,0.9767083661656795,0.9892302682960087,35.43978454725959,Q8TCZ2,CD99L2,Neurology,Unique Protein
OID21123,926,-0.10734045380442443,0.039632443477458076,0.006888473899389177,0.17467399000688585,42.55878334232388,P20774,OGN,Neurology,Unique Protein
OID21124,926,-0.03406957600109037,0.029439706911747715,0.24746899250788082,0.50597627841400306,33.28341309933599,P00749,PLAU,Neurology,Unique Protein
OID21125,897,-0.078517295339628,0.035564962157244584,0.02752262939333609,0.1866557905260357,21.047662159611377,P20827,EFNA1,Neurology,Unique Protein
OID21126,926,0.0046394788027574385,0.030581641800529528,0.8794510820440753,0.9423150706799238,35.07832420824493,Q9NPH3,IL1RAP,Neurology,Unique Protein
OID21127,926,-0.06260062549248374,0.02930105301007307,0.03290933317159186,0.19125928685734578,46.52728617819225,O43505,B4GAT1,Neurology,Unique Protein
OID21128,926,0.006933647379168371,0.03139800926682301,0.8252739939180009,0.9189622416085017,35.27259074013293,P00352,ALDH1A1,Neurology,Unique Protein
OID21129,926,-0.04183640239581512,0.031579357373118525,0.18557117299327863,0.4395491858458623,35.35203128010582,Q9UKJ1,PILRA,Neurology,Unique Protein
OID21130,926,-0.03695511551683648,0.035268204912870395,0.2949962698511772,0.553449356081509,31.12711889583368,Q6UXG3,CD300LG,Neurology,Unique Protein
OID21131,926,0.045351697390589515,0.030813634732359298,0.1414208722693361,0.3750602952532563,34.796407580610044,P16284,PECAM1,Neurology,Unique Protein
OID21132,926,0.002128466211116036,0.03320012515575459,0.9488966485046368,0.9739936624124095,38.40901069870864,P22749,GNLY,Neurology,Unique Protein
OID21133,926,-0.056668207078067516,0.03045682225195411,0.06312371419125345,0.24766525715575013,43.033833553093785,P06734,FCER2,Neurology,Unique Protein
OID21134,926,0.02043837319817819,0.031218773012137612,0.5128387729566094,0.7323047060831311,40.94235807142767,Q08431,MFGE8,Neurology,Unique Protein
OID21135,926,0.07638345323349238,0.03127605408778421,0.014787103614677295,0.17467399000688585,36.83892463842643,Q16881,TXNRD1,Neurology,Unique Protein
OID21136,926,-0.026071606164234366,0.029559991037972706,0.37801659727250414,0.6308869334951801,40.96113920539561,P16871,IL7R,Neurology,Unique Protein
OID21137,926,-0.0324669051912473,0.0332948594357698,0.3297550262092195,0.5870121447073987,35.52993100232008,Q8TDQ0,HAVCR2,Neurology,Unique Protein
OID21138,690,0.01397720358814488,0.03601647634599812,0.6980817352797399,0.8546079674839303,43.346996630441105,P15289,ARSA,Neurology,Unique Protein
OID21139,926,-0.03788464010235751,0.030328652858471344,0.21193798644337128,0.46613599275694073,35.821476532343965,P08648,ITGA5,Neurology,Unique Protein
OID21140,926,0.08346171978809633,0.03169843305508327,0.008607934214301043,0.17467399000688585,69.54160434133414,O15117,FYB1,Neurology,Unique Protein
OID21141,926,-0.006902037488798367,0.03058581350349819,0.8215157316462306,0.9163317047496615,41.65495393274955,P30043,BLVRB,Neurology,Unique Protein
OID21142,926,-0.04843460027770302,0.036385792886493955,0.1834780361365735,0.43780106092016685,37.6531269641676,Q969Z4,RELT,Neurology,Unique Protein
OID21143,926,0.06078822621279635,0.031087508445314216,0.05084439113063377,0.22552072120613428,42.14788793572309,P07108,DBI,Neurology,Unique Protein
OID21144,926,-0.040941540760939206,0.03503669435927663,0.24289947149399146,0.5004850859179479,39.31738012532316,Q9Y279,VSIG4,Neurology,Unique Protein
OID21145,926,-0.032587149617305064,0.03243042861422966,0.3152460827717466,0.5730499377747608,34.748772041919466,P20333,TNFRSF1B,Neurology,Unique Protein
OID21146,926,-0.0059754515487245195,0.029394017404707963,0.8389556176936968,0.9243025995401298,33.16858594524591,P11717,IGF2R,Neurology,Unique Protein
OID21147,926,-0.01090106510734554,0.03230142684894474,0.7358338203429078,0.8768211401803178,37.67560839576316,Q99727,TIMP4,Neurology,Unique Protein
OID21148,926,0.020728806539961904,0.031889101949296554,0.5158391519668992,0.7330081872626381,22.602351511861805,Q9NQ38,SPINK5,Neurology,Unique Protein
OID21149,926,0.02077566316883844,0.030393512211364316,0.4944306375103865,0.718922260366944,59.18899779714637,P00918,CA2,Neurology,Unique Protein
OID21150,926,-0.046881703344622265,0.0300001772772578,0.11846942470253,0.3408328035487157,34.70416104755186,P17538,CTRB1,Neurology,Unique Protein
OID21151,926,0.05899223980809831,0.03079734731743315,0.055743976862743586,0.23478334923602234,42.42187442434762,Q9Y624,F11R,Neurology,Unique Protein
OID21152,926,-0.0029858000443560096,0.03041096010693057,0.9218097469224993,0.9618816033316672,31.486962325259256,Q8N149,LILRA2,Neurology,Unique Protein
OID21153,926,-0.04600009353309402,0.02951962239793501,0.1195144405668503,0.3428029098142857,34.42534892381276,Q6UXH9,PAMR1,Neurology,Unique Protein
OID21154,926,-0.0829103779285321,0.033491860865827276,0.013485629599293173,0.17467399000688585,37.97371404931174,P04155,TFF1,Neurology,Unique Protein
OID21155,926,-0.04717473240565369,0.035227466618710894,0.18085927777513977,0.43332104011207667,34.20080763623983,P19438,TNFRSF1A,Neurology,Unique Protein
OID21156,926,-0.033779884489859205,0.030198001620409542,0.2636019973020191,0.5214181389058727,44.9741587140765,P04118,CLPS,Neurology,Unique Protein
OID21157,926,-0.027870383982828185,0.0292039746598136,0.34016877563021275,0.5971851838841513,32.60364317247536,O76061,STC2,Neurology,Unique Protein
OID21158,926,-0.06717055871589145,0.038631821336537614,0.08242118239695316,0.2826884713885704,56.16859918001729,P22692,IGFBP4,Neurology,Unique Protein
OID21159,926,-0.0672363313874008,0.029829085947905693,0.02443135185192377,0.17875933780368153,37.71941137761087,P28799,GRN,Neurology,Unique Protein
OID21160,926,0.05884361920518143,0.03122287458436102,0.059799825521368366,0.24186361130028983,50.01152281013772,Q99497,PARK7,Neurology,Unique Protein
OID21161,926,-0.021885058607534594,0.031048846923370226,0.4810793539793561,0.7127191848361165,33.756128919758545,P22307,SCP2,Oncology,Unique Protein
OID21162,926,0.04707802264355909,0.030822974897260557,0.12701895842408834,0.35192077296076796,42.078276715447785,Q6NXT1,ANKRD54,Oncology,Unique Protein
OID21163,926,0.020427193941991398,0.030269475779725503,0.49994682805547164,0.7223650906604764,47.023111112935204,Q7Z6M1,RABEPK,Oncology,Unique Protein
OID21164,926,-0.003740852757156974,0.03044739597358778,0.9022430108479034,0.952571192603799,44.46450032296096,Q7Z7D3,VTCN1,Oncology,Unique Protein
OID21165,926,0.002516791420467464,0.029974184071018945,0.9331025883486792,0.9661708026422461,47.05622228576492,Q8IWL2,SFTPA1,Oncology,Unique Protein
OID21166,926,0.04007963605233874,0.03105578875291297,0.19718280705063923,0.44923253702963245,50.86169645923957,P54727,RAD23B,Oncology,Unique Protein
OID21167,926,-0.038154794432945824,0.0302338884832975,0.2072783594972733,0.46004149188346993,38.53555624736333,Q92982,NINJ1,Oncology,Unique Protein
OID21168,926,0.003920910865326189,0.0298992768576129,0.8956958287720673,0.9510057782421913,86.18825455088236,P01242,GH2,Oncology,Unique Protein
OID21169,926,0.057460313590416076,0.03149485414919881,0.06841592998013912,0.2567134317483269,32.221275328537075,Q6PGN9,PSRC1,Oncology,Unique Protein
OID21170,926,0.056388743018790634,0.03137995441146866,0.0726741845508204,0.2668676400025729,77.63421164499752,O14662,STX16,Oncology,Unique Protein
OID21171,926,0.007027187016569958,0.03070718897889486,0.8190410827495664,0.9157523737522651,71.80968659438085,P06731,CEACAM5,Oncology,Unique Protein
OID21172,926,0.014601371256848976,0.03074314439361798,0.6349391804691091,0.8181338153905697,38.17260568945705,O60828,PQBP1,Oncology,Unique Protein
OID21173,926,0.017788485674932464,0.029805642121391057,0.5507794667435214,0.7531243847088229,52.75819201981009,A4D1B5,GSAP,Oncology,Unique Protein
OID21174,926,0.05921609083928188,0.031465859023999364,0.06016817689744817,0.24191414177612244,51.86762748112251,Q7LG56,RRM2B,Oncology,Unique Protein
OID21175,926,0.07377643756331298,0.031206664687369903,0.018283072818607457,0.17467399000688585,52.39991139871388,O14964,HGS,Oncology,Unique Protein
OID21176,926,0.02806029078055919,0.03149596428029451,0.3732104741836466,0.6280335152785256,68.7221527503812,Q9P0J1,PDP1,Oncology,Unique Protein
OID21177,926,-0.0049845902347860505,0.03189529276784583,0.875847325263041,0.9412757339428991,22.7058670307036,P49788,RARRES1,Oncology,Unique Protein
OID21178,926,-4.3157527438680035e-4,0.033277732804666414,0.9896554708403916,0.9957875873550652,35.19966599719245,O75787,ATP6AP2,Oncology,Unique Protein
OID21179,926,0.08020975723027116,0.03134663694161259,0.010665106644814789,0.17467399000688585,68.63218749512636,Q9H4P4,RNF41,Oncology,Unique Protein
OID21181,926,0.04798003025461588,0.031200922266881988,0.12445292408739862,0.3493816619477155,49.47421842367506,Q9Y5V3,MAGED1,Oncology,Unique Protein
OID21182,926,0.06389926134181176,0.030346421699947224,0.03550883113678691,0.19773947445016618,38.767035821300894,Q8N5S9,CAMKK1,Oncology,Unique Protein
OID21183,926,-0.02046083923799555,0.03166283972705702,0.5183072836977668,0.734373335069594,28.96280253136573,Q9NRA1,PDGFC,Oncology,Unique Protein
OID21184,926,0.02753365650031643,0.030550392755815815,0.36769318748634006,0.6241389007099721,25.971190243752517,P35813,PPM1A,Oncology,Unique Protein
OID21185,926,0.035686060712538784,0.030782461296540883,0.24664032063715421,0.505206487191592,76.52351256519594,P43629,KIR3DL1,Oncology,Unique Protein
OID21186,926,0.06859323502850277,0.03183943033271217,0.031476183194500816,0.19086299333357315,45.58593377257261,Q08AG7,MZT1,Oncology,Unique Protein
OID21187,926,0.0014606314345419467,0.03012144444277393,0.9613353060406645,0.9811393504039325,32.525461533756406,P31350,RRM2,Oncology,Unique Protein
OID21188,926,-0.0076941087429342435,0.030245192086034038,0.7992511887839089,0.9069142953475798,42.37838492722066,P41586,ADCYAP1R1,Oncology,Unique Protein
OID21189,690,0.0030227615838404847,0.033962623418688775,0.9291064853401251,0.9654384133128993,49.28047844615765,Q8NBZ7,UXS1,Oncology,Unique Protein
OID21191,926,-0.011654631187936963,0.03209461309044755,0.7165899133635867,0.8698567711614195,57.8590621431175,Q9NS15,LTBP3,Oncology,Unique Protein
OID21192,926,0.03825535917604742,0.030586675696358638,0.21136000206810873,0.46555000983745737,40.412539329967906,P39748,FEN1,Oncology,Unique Protein
OID21193,926,-0.0026823918642275755,0.030847452312428327,0.9307251859952963,0.9658900196768994,49.97276464584073,Q6BAA4,FCRLB,Oncology,Unique Protein
OID21194,926,0.050628540529455875,0.030794528954217863,0.10050784857799183,0.3127746563044255,50.637890539882555,P50749,RASSF2,Oncology,Unique Protein
OID21195,926,0.009931531426867372,0.02967544098927638,0.737950270556376,0.8773949720542271,43.12906241596256,O75493,CA11,Oncology,Unique Protein
OID21196,926,0.007375486956756692,0.03228405654410687,0.8193433556291491,0.9157523737522651,71.28871148092519,P43628,KIR2DL3,Oncology,Unique Protein
OID21197,926,0.04391946045168246,0.03125677561198448,0.16032932924704085,0.40330690997340823,60.59076001369918,Q9Y243,AKT3,Oncology,Unique Protein
OID21198,926,-0.006518358034227561,0.03130778390407949,0.8351177236123792,0.9221945999693936,84.42304466122678,P21810,BGN,Oncology,Unique Protein
OID21199,926,0.053376554010245734,0.0321875616258826,0.09760395315134965,0.3074526966085334,46.48108983696806,P35070,BTC,Oncology,Unique Protein
OID21200,926,0.031119201202278648,0.03115618912157694,0.3181523528130631,0.575895917023795,26.49970713104582,P48643,CCT5,Oncology,Unique Protein
OID21201,926,-0.046217902183999404,0.03071278841806811,0.13271354165442117,0.3622051188196761,47.17575040872865,Q9UKR0,KLK12,Oncology,Unique Protein
OID21202,926,0.05595796237612075,0.03026003297026211,0.06474957529187476,0.2502922140817041,47.50555688277804,Q07960,ARHGAP1,Oncology,Unique Protein
OID21203,926,-0.020956605804650516,0.030597266064024915,0.49357129948877987,0.7189013320015253,32.060843978391574,P46060,RANGAP1,Oncology,Unique Protein
OID21204,926,0.06092383186147815,0.032149231686427894,0.058406604699191185,0.23908420318019494,115.8753384791027,Q7Z434,MAVS,Oncology,Unique Protein
OID21205,926,0.0794950802456533,0.03153741808497454,0.01188444341980868,0.17467399000688585,62.42077760842639,Q05516,ZBTB16,Oncology,Unique Protein
OID21206,926,0.05451573185299602,0.030935656283793696,0.07836804416970108,0.27564036077821363,68.02274621424283,Q7L5Y9,MAEA,Oncology,Unique Protein
OID21207,926,0.049847280670272776,0.031088362349973815,0.10919386772191612,0.32735761574478034,46.61097805102414,P07332,FES,Oncology,Unique Protein
OID21208,926,-0.014921944081398799,0.0331096345459517,0.6523261052908866,0.8264753975192454,39.03606649530492,P34130,NTF4,Oncology,Unique Protein
OID21209,926,0.06038845331656304,0.031722202713834885,0.05727078279772893,0.2364902567053302,48.83513075559171,Q96NB1,CEP20,Oncology,Unique Protein
OID21210,926,0.027162195072650077,0.030169576729105044,0.3681908675905281,0.6242586461526182,60.14407174056107,O15116,LSM1,Oncology,Unique Protein
OID21211,926,0.018113768628804015,0.03008726875967082,0.5472976590955663,0.7503754880333641,39.081559610004284,Q9Y265,RUVBL1,Oncology,Unique Protein
OID21212,926,0.038706739979246216,0.03126367387991476,0.21600971915367842,0.47189567196278176,49.52965452724498,O00221,NFKBIE,Oncology,Unique Protein
OID21213,926,-0.04924757968703967,0.029622260315435946,0.0967549685387608,0.3072963698247917,77.35453538748088,Q9UKS7,IKZF2,Oncology,Unique Protein
OID21214,926,0.006414556857482989,0.031268154647969934,0.837503689594031,0.9234339059537353,45.26843403917123,Q9P0V8,SLAMF8,Oncology,Unique Protein
OID21215,926,-0.019248763499168473,0.029571274118760968,0.5152583457108612,0.7330081872626381,60.50432671729112,P31994,FCGR2B,Oncology,Unique Protein
OID21216,926,-0.017908003951889552,0.030572188412820004,0.5581819951163002,0.757107179454731,27.345066263149594,Q3B7J2,GFOD2,Oncology,Unique Protein
OID21217,690,0.053723001828822836,0.03636519844097205,0.14006070874375393,0.3731973123591547,42.25517976373562,Q13490,BIRC2,Oncology,Unique Protein
OID21218,926,-0.030329229960670168,0.030551958728899813,0.3211167216116575,0.5780439914090478,59.32748316906095,Q8IWL1,SFTPA2,Oncology,Unique Protein
OID21219,926,0.03238508198005928,0.030410473105469484,0.28719080022492843,0.545251252443241,89.01100399601386,O43752,STX6,Oncology,Unique Protein
OID21220,926,0.08599051935673702,0.03139542080987556,0.006284691517761677,0.17467399000688585,52.598024004169794,O60907,TBL1X,Oncology,Unique Protein
OID21221,926,0.01976086327909879,0.03190645394176906,0.5358499265806352,0.7469593585138421,88.18381614305363,P25786,PSMA1,Oncology,Unique Protein
OID21222,926,0.08694968545626425,0.031793698072392344,0.006363652683459883,0.17467399000688585,85.29813020139156,Q9UQQ2,SH2B3,Oncology,Unique Protein
OID21224,926,0.0635548311644959,0.03090427466366,0.04001999359303968,0.20558601278111593,76.4897674552385,O75380,NDUFS6,Oncology,Unique Protein
OID21225,926,0.05384520387675963,0.030862841226064572,0.08138330299702283,0.28118604569775146,43.79864302205106,O75569,PRKRA,Oncology,Unique Protein
OID21226,926,0.08574928200819705,0.030807780950837128,0.005491913272778567,0.17467399000688585,44.012649846157174,O95786,DDX58,Oncology,Unique Protein
OID21227,926,0.018739297698864902,0.03046635458743401,0.5386553806829508,0.7483893654413706,81.13874792618138,P43490,NAMPT,Oncology,Unique Protein
OID21228,926,0.024424303367089183,0.031734805886067266,0.4417156596199998,0.6816804164558915,42.23468932084002,Q6EIG7,CLEC6A,Oncology,Unique Protein
OID21229,926,0.06743260241172844,0.031285079572371366,0.03139177698271786,0.19086299333357315,53.61310949949099,Q9Y2Z0,SUGT1,Oncology,Unique Protein
OID21230,926,0.02549012380924383,0.03097804241287042,0.4108129643063767,0.6594213589607573,42.30741227198588,Q8WUX2,CHAC2,Oncology,Unique Protein
OID21231,926,0.062400432710604484,0.03182212100773829,0.05019543905344463,0.22349912590611318,46.669752037021375,Q9Y223,GNE,Oncology,Unique Protein
OID21232,926,0.0582218752974879,0.030326588765095325,0.05519355679588604,0.23452064789923607,97.63576794379101,P04637,TP53,Oncology,Unique Protein
OID21233,926,0.09017310936964791,0.029615850331316387,0.002396075243599719,0.17467399000688585,206.22485816264663,Q06787,FMR1,Oncology,Unique Protein
OID21234,926,0.07505477342101215,0.030191455862686817,0.013099699539881608,0.17467399000688585,99.72693313500525,P55008,AIF1,Oncology,Unique Protein
OID21235,926,0.024366098993083615,0.03273312310081593,0.45683584715816994,0.6925767753191574,62.26308420778087,Q9Y639,NPTN,Oncology,Unique Protein
OID21236,690,0.04777657330918033,0.03668360951246959,0.19322934919961907,0.44544110919562746,39.00010677460324,Q9BUE0,MED18,Oncology,Unique Protein
OID21238,926,0.0826482799076636,0.03090929813295524,0.007632656981319223,0.17467399000688585,50.31375140922953,P30260,CDC27,Oncology,Unique Protein
OID21239,897,0.07974437411008627,0.03186560256072749,0.012512389724036583,0.17467399000688585,73.93551016926565,Q01543,FLI1,Oncology,Unique Protein
OID21240,926,0.06601901030410658,0.031513527232393555,0.03645363111216405,0.19932340249456357,58.39792147837864,O00186,STXBP3,Oncology,Unique Protein
OID21241,926,0.07607981948718832,0.0316234586969263,0.016336629876620986,0.17467399000688585,56.578881868428354,Q6P2H3,CEP85,Oncology,Unique Protein
